Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NCX,TMCFGRNZM12JUN25CE11200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE11200FJUN25,12-JUN-2025,OPTFUT,CE,11200,1,
NCX,TMCFGRNZM12JUN25CE15200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE15200FJUN25,12-JUN-2025,OPTFUT,CE,15200,1,
NCX,TMCFGRNZM12JUN25CE10200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE10200FJUN25,12-JUN-2025,OPTFUT,CE,10200,1,
NCX,TMCFGRNZM12JUN25PE16600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE16600FJUN25,12-JUN-2025,OPTFUT,PE,16600,1,
NCX,TMCFGRNZM12JUN25CE14400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE14400FJUN25,12-JUN-2025,OPTFUT,CE,14400,1,
NCX,TMCFGRNZM12JUN25CE11400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE11400FJUN25,12-JUN-2025,OPTFUT,CE,11400,1,
NCX,TMCFGRNZM12JUN25CE14000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE14000FJUN25,12-JUN-2025,OPTFUT,CE,14000,1,
NCX,TMCFGRNZM12JUN25CE14800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE14800FJUN25,12-JUN-2025,OPTFUT,CE,14800,1,
NCX,TMCFGRNZM12JUN25PE13400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE13400FJUN25,12-JUN-2025,OPTFUT,PE,13400,1,
NCX,TMCFGRNZM12JUN25CE13800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE13800FJUN25,12-JUN-2025,OPTFUT,CE,13800,1,
NCX,TMCFGRNZM12JUN25PE17200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE17200FJUN25,12-JUN-2025,OPTFUT,PE,17200,1,
NCX,TMCFGRNZM12JUN25PE14200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE14200FJUN25,12-JUN-2025,OPTFUT,PE,14200,1,
NCX,TMCFGRNZM12JUN25CE17000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE17000FJUN25,12-JUN-2025,OPTFUT,CE,17000,1,
NCX,TMCFGRNZM12JUN25CE12600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE12600FJUN25,12-JUN-2025,OPTFUT,CE,12600,1,
NCX,TMCFGRNZM12JUN25CE13000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE13000FJUN25,12-JUN-2025,OPTFUT,CE,13000,1,
NCX,TMCFGRNZM12JUN25CE18000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE18000FJUN25,12-JUN-2025,OPTFUT,CE,18000,1,
NCX,TMCFGRNZM12JUN25PE10200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE10200FJUN25,12-JUN-2025,OPTFUT,PE,10200,1,
NCX,TMCFGRNZM12JUN25PE17000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE17000FJUN25,12-JUN-2025,OPTFUT,PE,17000,1,
NCX,TMCFGRNZM12JUN25PE10000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE10000FJUN25,12-JUN-2025,OPTFUT,PE,10000,1,
NCX,TMCFGRNZM12JUN25PE11000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE11000FJUN25,12-JUN-2025,OPTFUT,PE,11000,1,
NCX,TMCFGRNZM12JUN25PE11400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE11400FJUN25,12-JUN-2025,OPTFUT,PE,11400,1,
NCX,TMCFGRNZM12JUN25PE13800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE13800FJUN25,12-JUN-2025,OPTFUT,PE,13800,1,
NCX,TMCFGRNZM12JUN25CE14200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE14200FJUN25,12-JUN-2025,OPTFUT,CE,14200,1,
NCX,TMCFGRNZM12JUN25PE12400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE12400FJUN25,12-JUN-2025,OPTFUT,PE,12400,1,
NCX,TMCFGRNZM12JUN25CE10400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE10400FJUN25,12-JUN-2025,OPTFUT,CE,10400,1,
NCX,TMCFGRNZM12JUN25CE17200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE17200FJUN25,12-JUN-2025,OPTFUT,CE,17200,1,
NCX,TMCFGRNZM12JUN25PE15200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE15200FJUN25,12-JUN-2025,OPTFUT,PE,15200,1,
NCX,TMCFGRNZM12JUN25CE10600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE10600FJUN25,12-JUN-2025,OPTFUT,CE,10600,1,
NCX,TMCFGRNZM12JUN25PE16800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE16800FJUN25,12-JUN-2025,OPTFUT,PE,16800,1,
NCX,TMCFGRNZM12JUN25CE13200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE13200FJUN25,12-JUN-2025,OPTFUT,CE,13200,1,
NCX,TMCFGRNZM12JUN25CE18200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE18200FJUN25,12-JUN-2025,OPTFUT,CE,18200,1,
NCX,TMCFGRNZM12JUN25PE10800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE10800FJUN25,12-JUN-2025,OPTFUT,PE,10800,1,
NCX,TMCFGRNZM12JUN25PE11800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE11800FJUN25,12-JUN-2025,OPTFUT,PE,11800,1,
NCX,TMCFGRNZM12JUN25PE16000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE16000FJUN25,12-JUN-2025,OPTFUT,PE,16000,1,
NCX,TMCFGRNZM12JUN25PE17400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE17400FJUN25,12-JUN-2025,OPTFUT,PE,17400,1,
NCX,TMCFGRNZM12JUN25PE15000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE15000FJUN25,12-JUN-2025,OPTFUT,PE,15000,1,
NCX,TMCFGRNZM12JUN25PE9800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE9800FJUN25,12-JUN-2025,OPTFUT,PE,9800,1,
NCX,TMCFGRNZM12JUN25CE18400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE18400FJUN25,12-JUN-2025,OPTFUT,CE,18400,1,
NCX,TMCFGRNZM12JUN25PE15600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE15600FJUN25,12-JUN-2025,OPTFUT,PE,15600,1,
NCX,TMCFGRNZM12JUN25CE10000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE10000FJUN25,12-JUN-2025,OPTFUT,CE,10000,1,
NCX,TMCFGRNZM12JUN25CE16000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE16000FJUN25,12-JUN-2025,OPTFUT,CE,16000,1,
NCX,TMCFGRNZM12JUN25CE13400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE13400FJUN25,12-JUN-2025,OPTFUT,CE,13400,1,
NCX,TMCFGRNZM12JUN25CE11600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE11600FJUN25,12-JUN-2025,OPTFUT,CE,11600,1,
NCX,TMCFGRNZM12JUN25PE14800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE14800FJUN25,12-JUN-2025,OPTFUT,PE,14800,1,
NCX,TMCFGRNZM12JUN25CE17400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE17400FJUN25,12-JUN-2025,OPTFUT,CE,17400,1,
NCX,TMCFGRNZM12JUN25CE12400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE12400FJUN25,12-JUN-2025,OPTFUT,CE,12400,1,
NCX,TMCFGRNZM12JUN25CE16200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE16200FJUN25,12-JUN-2025,OPTFUT,CE,16200,1,
NCX,TMCFGRNZM12JUN25CE17600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE17600FJUN25,12-JUN-2025,OPTFUT,CE,17600,1,
NCX,TMCFGRNZM12JUN25PE18000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE18000FJUN25,12-JUN-2025,OPTFUT,PE,18000,1,
NCX,TMCFGRNZM12JUN25PE16400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE16400FJUN25,12-JUN-2025,OPTFUT,PE,16400,1,
NCX,TMCFGRNZM12JUN25PE10400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE10400FJUN25,12-JUN-2025,OPTFUT,PE,10400,1,
NCX,TMCFGRNZM12JUN25CE13600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE13600FJUN25,12-JUN-2025,OPTFUT,CE,13600,1,
NCX,TMCFGRNZM12JUN25PE17800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE17800FJUN25,12-JUN-2025,OPTFUT,PE,17800,1,
NCX,TMCFGRNZM12JUN25CE15600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE15600FJUN25,12-JUN-2025,OPTFUT,CE,15600,1,
NCX,TMCFGRNZM12JUN25CE15000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE15000FJUN25,12-JUN-2025,OPTFUT,CE,15000,1,
NCX,TMCFGRNZM12JUN25PE14600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE14600FJUN25,12-JUN-2025,OPTFUT,PE,14600,1,
NCX,TMCFGRNZM12JUN25PE11200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE11200FJUN25,12-JUN-2025,OPTFUT,PE,11200,1,
NCX,TMCFGRNZM12JUN25PE18200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE18200FJUN25,12-JUN-2025,OPTFUT,PE,18200,1,
NCX,TMCFGRNZM12JUN25CE16600FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE16600FJUN25,12-JUN-2025,OPTFUT,CE,16600,1,
NCX,TMCFGRNZM12JUN25CE12200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE12200FJUN25,12-JUN-2025,OPTFUT,CE,12200,1,
NCX,TMCFGRNZM12JUN25PE13000FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE13000FJUN25,12-JUN-2025,OPTFUT,PE,13000,1,
NCX,TMCFGRNZM12JUN25CE16800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE16800FJUN25,12-JUN-2025,OPTFUT,CE,16800,1,
NCX,TMCFGRNZM12JUN25CE17800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE17800FJUN25,12-JUN-2025,OPTFUT,CE,17800,1,
NCX,TMCFGRNZM12JUN25CE15800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE15800FJUN25,12-JUN-2025,OPTFUT,CE,15800,1,
NCX,TMCFGRNZM12JUN25PE15800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE15800FJUN25,12-JUN-2025,OPTFUT,PE,15800,1,
NCX,TMCFGRNZM12JUN25PE12200FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE12200FJUN25,12-JUN-2025,OPTFUT,PE,12200,1,
NCX,TMCFGRNZM12JUN25PE15400FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25PE15400FJUN25,12-JUN-2025,OPTFUT,PE,15400,1,
NCX,TMCFGRNZM12JUN25CE9800FJUN25,5,10,TMCFGRNZM,TMCFGRNZM12JUN25CE9800FJUN25,12-JUN-2025,OPTFUT,CE,9800,1,
NCX,JEERAUNJHA11SEP25CE20000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE20000FSEP25,11-SEP-2025,OPTFUT,CE,20000,2,
NCX,JEERAUNJHA11SEP25PE29600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE29600FSEP25,11-SEP-2025,OPTFUT,PE,29600,2,
NCX,JEERAUNJHA11SEP25PE16400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE16400FSEP25,11-SEP-2025,OPTFUT,PE,16400,2,
NCX,JEERAUNJHA11SEP25PE28800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE28800FSEP25,11-SEP-2025,OPTFUT,PE,28800,2,
NCX,JEERAUNJHA11SEP25CE26400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE26400FSEP25,11-SEP-2025,OPTFUT,CE,26400,2,
NCX,JEERAUNJHA11SEP25CE22800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE22800FSEP25,11-SEP-2025,OPTFUT,CE,22800,2,
NCX,JEERAUNJHA11SEP25PE20800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE20800FSEP25,11-SEP-2025,OPTFUT,PE,20800,2,
NCX,JEERAUNJHA11SEP25CE19600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE19600FSEP25,11-SEP-2025,OPTFUT,CE,19600,2,
NCX,JEERAUNJHA11SEP25CE29200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE29200FSEP25,11-SEP-2025,OPTFUT,CE,29200,2,
NCX,JEERAUNJHA11SEP25PE27600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE27600FSEP25,11-SEP-2025,OPTFUT,PE,27600,2,
NCX,JEERAUNJHA11SEP25PE30400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE30400FSEP25,11-SEP-2025,OPTFUT,PE,30400,2,
NCX,JEERAUNJHA11SEP25PE17600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE17600FSEP25,11-SEP-2025,OPTFUT,PE,17600,2,
NCX,JEERAUNJHA11SEP25PE17200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE17200FSEP25,11-SEP-2025,OPTFUT,PE,17200,2,
NCX,JEERAUNJHA11SEP25PE26400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE26400FSEP25,11-SEP-2025,OPTFUT,PE,26400,2,
NCX,JEERAUNJHA11SEP25PE23200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE23200FSEP25,11-SEP-2025,OPTFUT,PE,23200,2,
NCX,JEERAUNJHA11SEP25CE30800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE30800FSEP25,11-SEP-2025,OPTFUT,CE,30800,2,
NCX,JEERAUNJHA11SEP25CE16400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE16400FSEP25,11-SEP-2025,OPTFUT,CE,16400,2,
NCX,JEERAUNJHA11SEP25CE28400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE28400FSEP25,11-SEP-2025,OPTFUT,CE,28400,2,
NCX,JEERAUNJHA11SEP25CE23600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE23600FSEP25,11-SEP-2025,OPTFUT,CE,23600,2,
NCX,JEERAUNJHA11SEP25CE26000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE26000FSEP25,11-SEP-2025,OPTFUT,CE,26000,2,
NCX,JEERAUNJHA11SEP25PE18800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE18800FSEP25,11-SEP-2025,OPTFUT,PE,18800,2,
NCX,JEERAUNJHA11SEP25PE28000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE28000FSEP25,11-SEP-2025,OPTFUT,PE,28000,2,
NCX,JEERAUNJHA11SEP25PE18400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE18400FSEP25,11-SEP-2025,OPTFUT,PE,18400,2,
NCX,JEERAUNJHA11SEP25PE20000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE20000FSEP25,11-SEP-2025,OPTFUT,PE,20000,2,
NCX,JEERAUNJHA11SEP25PE22800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE22800FSEP25,11-SEP-2025,OPTFUT,PE,22800,2,
NCX,JEERAUNJHA11SEP25CE23200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE23200FSEP25,11-SEP-2025,OPTFUT,CE,23200,2,
NCX,JEERAUNJHA11SEP25PE16000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE16000FSEP25,11-SEP-2025,OPTFUT,PE,16000,2,
NCX,JEERAUNJHA11SEP25PE26800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE26800FSEP25,11-SEP-2025,OPTFUT,PE,26800,2,
NCX,JEERAUNJHA11SEP25CE16800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE16800FSEP25,11-SEP-2025,OPTFUT,CE,16800,2,
NCX,JEERAUNJHA11SEP25PE29200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE29200FSEP25,11-SEP-2025,OPTFUT,PE,29200,2,
NCX,JEERAUNJHA11SEP25CE30400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE30400FSEP25,11-SEP-2025,OPTFUT,CE,30400,2,
NCX,JEERAUNJHA11SEP25PE22000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE22000FSEP25,11-SEP-2025,OPTFUT,PE,22000,2,
NCX,JEERAUNJHA11SEP25CE20800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE20800FSEP25,11-SEP-2025,OPTFUT,CE,20800,2,
NCX,JEERAUNJHA11SEP25CE25200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE25200FSEP25,11-SEP-2025,OPTFUT,CE,25200,2,
NCX,JEERAUNJHA11SEP25PE18000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE18000FSEP25,11-SEP-2025,OPTFUT,PE,18000,2,
NCX,JEERAUNJHA11SEP25PE30800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE30800FSEP25,11-SEP-2025,OPTFUT,PE,30800,2,
NCX,JEERAUNJHA11SEP25PE19600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE19600FSEP25,11-SEP-2025,OPTFUT,PE,19600,2,
NCX,JEERAUNJHA11SEP25PE25600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE25600FSEP25,11-SEP-2025,OPTFUT,PE,25600,2,
NCX,JEERAUNJHA11SEP25PE15600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE15600FSEP25,11-SEP-2025,OPTFUT,PE,15600,2,
NCX,JEERAUNJHA11SEP25CE21200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE21200FSEP25,11-SEP-2025,OPTFUT,CE,21200,2,
NCX,JEERAUNJHA11SEP25PE15200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE15200FSEP25,11-SEP-2025,OPTFUT,PE,15200,2,
NCX,JEERAUNJHA11SEP25PE24800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE24800FSEP25,11-SEP-2025,OPTFUT,PE,24800,2,
NCX,JEERAUNJHA11SEP25CE27200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE27200FSEP25,11-SEP-2025,OPTFUT,CE,27200,2,
NCX,JEERAUNJHA11SEP25CE31200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE31200FSEP25,11-SEP-2025,OPTFUT,CE,31200,2,
NCX,JEERAUNJHA11SEP25PE23600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE23600FSEP25,11-SEP-2025,OPTFUT,PE,23600,2,
NCX,JEERAUNJHA11SEP25CE16000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE16000FSEP25,11-SEP-2025,OPTFUT,CE,16000,2,
NCX,JEERAUNJHA11SEP25PE27200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE27200FSEP25,11-SEP-2025,OPTFUT,PE,27200,2,
NCX,JEERAUNJHA11SEP25CE30000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE30000FSEP25,11-SEP-2025,OPTFUT,CE,30000,2,
NCX,JEERAUNJHA11SEP25PE24000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE24000FSEP25,11-SEP-2025,OPTFUT,PE,24000,2,
NCX,JEERAUNJHA11SEP25PE16800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE16800FSEP25,11-SEP-2025,OPTFUT,PE,16800,2,
NCX,JEERAUNJHA11SEP25CE18400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE18400FSEP25,11-SEP-2025,OPTFUT,CE,18400,2,
NCX,JEERAUNJHA11SEP25PE24400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE24400FSEP25,11-SEP-2025,OPTFUT,PE,24400,2,
NCX,JEERAUNJHA11SEP25CE24000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE24000FSEP25,11-SEP-2025,OPTFUT,CE,24000,2,
NCX,JEERAUNJHA11SEP25CE28000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE28000FSEP25,11-SEP-2025,OPTFUT,CE,28000,2,
NCX,JEERAUNJHA11SEP25PE20400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE20400FSEP25,11-SEP-2025,OPTFUT,PE,20400,2,
NCX,JEERAUNJHA11SEP25CE18800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE18800FSEP25,11-SEP-2025,OPTFUT,CE,18800,2,
NCX,JEERAUNJHA11SEP25PE26000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE26000FSEP25,11-SEP-2025,OPTFUT,PE,26000,2,
NCX,JEERAUNJHA11SEP25CE17600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE17600FSEP25,11-SEP-2025,OPTFUT,CE,17600,2,
NCX,JEERAUNJHA11SEP25CE25600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE25600FSEP25,11-SEP-2025,OPTFUT,CE,25600,2,
NCX,JEERAUNJHA11SEP25CE22000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE22000FSEP25,11-SEP-2025,OPTFUT,CE,22000,2,
NCX,JEERAUNJHA11SEP25CE19200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE19200FSEP25,11-SEP-2025,OPTFUT,CE,19200,2,
NCX,JEERAUNJHA11SEP25CE15600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE15600FSEP25,11-SEP-2025,OPTFUT,CE,15600,2,
NCX,JEERAUNJHA11SEP25CE18000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE18000FSEP25,11-SEP-2025,OPTFUT,CE,18000,2,
NCX,JEERAUNJHA11SEP25CE21600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE21600FSEP25,11-SEP-2025,OPTFUT,CE,21600,2,
NCX,JEERAUNJHA11SEP25PE21200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE21200FSEP25,11-SEP-2025,OPTFUT,PE,21200,2,
NCX,JEERAUNJHA11SEP25PE25200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE25200FSEP25,11-SEP-2025,OPTFUT,PE,25200,2,
NCX,JEERAUNJHA11SEP25PE19200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE19200FSEP25,11-SEP-2025,OPTFUT,PE,19200,2,
NCX,JEERAUNJHA11SEP25CE27600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE27600FSEP25,11-SEP-2025,OPTFUT,CE,27600,2,
NCX,JEERAUNJHA11SEP25PE31200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE31200FSEP25,11-SEP-2025,OPTFUT,PE,31200,2,
NCX,JEERAUNJHA11SEP25PE28400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE28400FSEP25,11-SEP-2025,OPTFUT,PE,28400,2,
NCX,JEERAUNJHA11SEP25CE24400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE24400FSEP25,11-SEP-2025,OPTFUT,CE,24400,2,
NCX,JEERAUNJHA11SEP25PE21600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE21600FSEP25,11-SEP-2025,OPTFUT,PE,21600,2,
NCX,JEERAUNJHA11SEP25CE24800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE24800FSEP25,11-SEP-2025,OPTFUT,CE,24800,2,
NCX,JEERAUNJHA11SEP25CE26800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE26800FSEP25,11-SEP-2025,OPTFUT,CE,26800,2,
NCX,JEERAUNJHA11SEP25CE15200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE15200FSEP25,11-SEP-2025,OPTFUT,CE,15200,2,
NCX,JEERAUNJHA11SEP25PE22400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE22400FSEP25,11-SEP-2025,OPTFUT,PE,22400,2,
NCX,JEERAUNJHA11SEP25CE17200FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE17200FSEP25,11-SEP-2025,OPTFUT,CE,17200,2,
NCX,JEERAUNJHA11SEP25CE22400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE22400FSEP25,11-SEP-2025,OPTFUT,CE,22400,2,
NCX,JEERAUNJHA11SEP25CE29600FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE29600FSEP25,11-SEP-2025,OPTFUT,CE,29600,2,
NCX,JEERAUNJHA11SEP25PE30000FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25PE30000FSEP25,11-SEP-2025,OPTFUT,PE,30000,2,
NCX,JEERAUNJHA11SEP25CE28800FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE28800FSEP25,11-SEP-2025,OPTFUT,CE,28800,2,
NCX,JEERAUNJHA11SEP25CE20400FSEP25,3,10,JEERAUNJHA,JEERAUNJHA11SEP25CE20400FSEP25,11-SEP-2025,OPTFUT,CE,20400,2,
NCX,JEERAUNJHA11AUG25PE26000FAUG25,3,10,JEERAUNJHA,JEERAUNJHA11AUG25PE26000FAUG25,11-AUG-2025,OPTFUT,PE,26000,2,
NCX,JEERAUNJHA11AUG25CE21600FAUG25,3,10,JEERAUNJHA,JEERAUNJHA11AUG25CE21600FAUG25,11-AUG-2025,OPTFUT,CE,21600,2,
NCX,JEERAUNJHA11AUG25CE26000FAUG25,3,10,JEERAUNJHA,JEERAUNJHA11AUG25CE26000FAUG25,11-AUG-2025,OPTFUT,CE,26000,2,
